AllGroups	DefaultGroups	EvenOdd	G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	MZErrorPPM	MassDiff	RTMean	RTStdErr	Smiles	SpectrumID	UniqueFileSources	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5351&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	623.3820000000001	1.5139999999999532	N/A	N/A	G83354_1x_BD10_01_21888.mzXML	1	5351	48	2	758.57	0	758.57	2115
 	G2	0	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5355&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	284.54066666666665	0.4114708036084979	N/A	N/A	G83352_1x_BB10_01_21549.mzXML|G83353_1x_BC10_01_21882.mzXML	2	5355	-1	3	759.39	0	759.39	14250
 	G1	0	4	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5357&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	228.696	4.8837482019449014	N/A	N/A	11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT18.MBM.1291.mzXML|11712.SUBJECT45.DBM.1313.mzXML	4	5357	10	4	759.41	0	759.41	11735
 	G1	0	4	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5358&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	237.2255	0.18267525831376855	N/A	N/A	11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT55.DBM.1330.mzXML	4	5358	-1	4	759.426	0	759.426	27825
 	G1,G2	0	10	12	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5361&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	527.6503636363636	82.4157194419881	N/A	N/A	11712.SUBJECT49.DBM.1319.mzXML|11712.SUBJECT1.MBM.1277.mzXML|11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT9.DBM.1282.mzXML|G000073460_170522180710.mzXML|11712.SUBJECT37.DBM.1304.mzXML|G83363_1x_BE11_01_21895.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT58.MBM.1335.mzXML|G83449_1x_BD12_01_21891.mzXML|G000073462_170522183406.mzXML	11	5361	48	22	759.637	0	759.637	1.35853e+06
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5362&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=10&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	231.3345	0.04649999999999465	N/A	N/A	11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT6.MBM.1280.mzXML	2	5362	10	2	759.66	0	759.66	4903
 	G1	0	3	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5365&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	207.2	0.1518156777147925	N/A	N/A	11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT31.DBM.1300.mzXML	3	5365	-1	3	759.911	0	759.911	11999
 	G1	1	6	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5366&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=20&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	246.26483333333334	0.44986198500824254	N/A	N/A	11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT55.DBM.1330.mzXML	5	5366	20	6	760.456	0	760.456	81643
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5367&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=209&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	609.5745	0.5664999999999623	N/A	N/A	G83354_1x_BD10_01_21888.mzXML	1	5367	209	2	760.49	0	760.49	4185
 	G1,G2	1	104	23	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5368&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=f19d5ba59d7646349f767d27a75875ab&show=true	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	0.985709	0	0	547.8950472440945	30.019572973733773	N/A	CCMSLIB00003138482	11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT26.MBM.1295.mzXML|G83355_1x_BE10_01_21894.mzXML|G000073461_170522182039.mzXML|11712.SUBJECT12.DBM.1285.mzXML|G83445_1x_BE12_01_21897.mzXML|G83449_1x_BD12_01_21891.mzXML|11712.SUBJECT36.MBM.1303.mzXML|G000073460_170522180710.mzXML|G83351_1x_BA10_01_21543.mzXML|11712.SUBJECT21.DBM.1292.mzXML|11712.SUBJECT48.DBM.1318.mzXML|11712.SUBJECT37.MBM.1305.mzXML|11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT27.MBM.1296.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT11.MBM.1284.mzXML|11712.SUBJECT8.MBM.1281.mzXML|11712.SUBJECT9.DBM.1282.mzXML|11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT17.MBM.1290.mzXML|11712.SUBJECT57.MBM.1334.mzXML|G83363_1x_BE11_01_21895.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT14.MBM.1287.mzXML|11712.SUBJECT42.MBM.1309.mzXML|G83350_1x_BH9_01_21909.mzXML|11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT39.MBM.1307.mzXML|G83353_1x_BC10_01_21882.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT16.MBM.1289.mzXML|11712.SUBJECT2.DBM.1278.mzXML|G83352_1x_BB10_01_21549.mzXML|11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT59.MBM.1336.mzXML|11712.SUBJECT55.DBM.1330.mzXML	42	5368	48	127	760.584	0	760.584	1.13655e+06
 	G1,G2	1	67	27	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5369&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=f19d5ba59d7646349f767d27a75875ab&show=true	Spectral Match to 1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphocholine from NIST14	0.97588	1.28396	0.000976562	544.3022127659574	34.69193026709321	N/A	CCMSLIB00003136135	11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT38.MBM.1306.mzXML|11712.SUBJECT26.MBM.1295.mzXML|G83355_1x_BE10_01_21894.mzXML|G000073461_170522182039.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT27.DBM.1297.mzXML|11712.SUBJECT31.DBM.1300.mzXML|G83449_1x_BD12_01_21891.mzXML|11712.SUBJECT36.MBM.1303.mzXML|G000073460_170522180710.mzXML|G83351_1x_BA10_01_21543.mzXML|G83370_1x_BG11_01_21907.mzXML|G83357_1x_BG10_01_21906.mzXML|11712.SUBJECT21.DBM.1292.mzXML|11712.SUBJECT37.MBM.1305.mzXML|11712.SUBJECT27.MBM.1296.mzXML|11712.SUBJECT54.DBM.1327.mzXML|11712.SUBJECT8.MBM.1281.mzXML|11712.SUBJECT9.DBM.1282.mzXML|11712.SUBJECT17.MBM.1290.mzXML|G83363_1x_BE11_01_21895.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT14.MBM.1287.mzXML|11712.SUBJECT42.MBM.1309.mzXML|G83350_1x_BH9_01_21909.mzXML|11712.SUBJECT51.MBM.1322.mzXML|G83358_1x_BH10_01_21910.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT16.MBM.1289.mzXML|11712.SUBJECT2.DBM.1278.mzXML|11712.SUBJECT12.MBM.1286.mzXML|11712.SUBJECT59.MBM.1336.mzXML|11712.SUBJECT55.DBM.1330.mzXML	35	5369	48	94	760.585	0	760.585	5.91583e+06
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5370&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	282.842	0.8079999999999927	N/A	N/A	11712.SUBJECT43.MBM.1310.mzXML	1	5370	-1	2	760.775	0	760.775	189571
 	G2	0	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5372&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f19d5ba59d7646349f767d27a75875ab&show=true	PC(16:0/18:0); [M+H]+ C42H85N1O8P1	0.926918	1.3624	0.0010376	583.0763333333333	5.2399064453056665	N/A	CCMSLIB00003126911	G83363_1x_BE11_01_21895.mzXML	1	5372	69	3	761.592	0	761.592	2106
 	G2	0	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5373&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	561.0033333333333	6.120194568439434	N/A	N/A	G000073461_170522182039.mzXML|G000073462_170522183406.mzXML	2	5373	-1	3	761.627	1	761.627	886055
 	G2	0	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5374&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=100&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	553.383	7.103911739316612	N/A	N/A	G000073461_170522182039.mzXML|G000073460_170522180710.mzXML	2	5374	100	3	762.179	1	762.179	1.10445e+06
 	G1	1	32	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5375&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=308&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	375.25071875000003	2.0223182896488985	N/A	N/A	11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT31.MBM.1301.mzXML|11712.SUBJECT53.MBM.1326.mzXML|11712.SUBJECT39.MBM.1307.mzXML|11712.SUBJECT36.MBM.1303.mzXML|11712.SUBJECT44.MBM.1312.mzXML|11712.SUBJECT26.MBM.1295.mzXML|11712.SUBJECT50.MBM.1321.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT57.MBM.1334.mzXML|11712.SUBJECT2.DBM.1278.mzXML|11712.SUBJECT59.MBM.1336.mzXML|11712.SUBJECT18.MBM.1291.mzXML|11712.SUBJECT47.MBM.1317.mzXML|11712.SUBJECT34.MBM.1302.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT52.MBM.1324.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT46.MBM.1315.mzXML|11712.SUBJECT27.MBM.1296.mzXML|11712.SUBJECT42.MBM.1309.mzXML	21	5375	308	32	762.404	0	762.404	95803
 	G1	1	9	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5376&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=308&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	375.52566666666667	3.097441202024669	N/A	N/A	11712.SUBJECT39.MBM.1307.mzXML|11712.SUBJECT31.MBM.1301.mzXML|11712.SUBJECT11.MBM.1284.mzXML|11712.SUBJECT36.MBM.1303.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT60.MBM.1337.mzXML|11712.SUBJECT58.MBM.1335.mzXML|11712.SUBJECT46.MBM.1315.mzXML	9	5376	308	9	762.404	0	762.404	13741
 	G1	1	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5378&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	255.9425	0.14449999999999363	N/A	N/A	11712.SUBJECT2.DBM.1278.mzXML|11712.SUBJECT58.MBM.1335.mzXML	2	5378	-1	2	762.44	0	762.44	2226
 	G2	1	0	26	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5379&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=209&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	721.3925	69.21257165442728	N/A	N/A	G83360_1x_BB11_01_21879.mzXML|G83356_1x_BF10_01_21902.mzXML|G83354_1x_BD10_01_21888.mzXML|G83355_1x_BE10_01_21894.mzXML|G83357_1x_BG10_01_21906.mzXML|G000073461_170522182039.mzXML|G83358_1x_BH10_01_21910.mzXML|G83447_1x_BC12_01_21886.mzXML|G83350_1x_BH9_01_21909.mzXML|G83449_1x_BD12_01_21891.mzXML	10	5379	209	26	762.505	1	762.505	174901
 	G1,G2	1	3	4	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5380&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=69&task=f19d5ba59d7646349f767d27a75875ab&show=true	[2,3-di(heptadecanoyloxy)propyl] 2-(trimethylazaniumyl)ethyl phosphate	0.922014	2.64117	0.00201416	554.7088571428571	36.27516386269407	 CCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCC	CCMSLIB00005436351	G83347_1x_BE9_01_21892.mzXML|11712.SUBJECT34.MBM.1302.mzXML|11712.SUBJECT44.MBM.1312.mzXML	3	5380	69	7	762.603	0	762.603	9373
 	G1	1	22	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5381&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=151&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	254.5470909090909	2.281379525022102	N/A	N/A	11712.SUBJECT57.MBM.1333.mzXML|11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT11.MBM.1284.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT36.MBM.1303.mzXML|11712.SUBJECT39.MBM.1307.mzXML|11712.SUBJECT26.MBM.1295.mzXML|11712.SUBJECT49.MBM.1320.mzXML|11712.SUBJECT25.MBM.1293.mzXML|11712.SUBJECT45.DBM.1313.mzXML|11712.SUBJECT53.DBM.1325.mzXML|11712.SUBJECT60.MBM.1337.mzXML|11712.SUBJECT37.MBM.1305.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT34.MBM.1302.mzXML|11712.SUBJECT52.MBM.1324.mzXML|11712.SUBJECT58.MBM.1335.mzXML	18	5381	151	22	762.774	0	762.774	1.11679e+06
 	G1	1	5	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5382&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	255.67520000000002	1.3294578443862062	N/A	N/A	11712.SUBJECT31.DBM.1300.mzXML|11712.SUBJECT39.MBM.1307.mzXML|11712.SUBJECT11.MBM.1284.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT8.MBM.1281.mzXML	5	5382	-1	5	762.775	0	762.775	5895
 	G2	1	0	3	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5388&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=9&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	503.994	5.487336147895452	N/A	N/A	G83347_1x_BE9_01_21892.mzXML	1	5388	9	3	763.34	0	763.34	23469
 	G2	0	0	13	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5389&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=89&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	706.3514615384615	1.546351020722651	N/A	N/A	G83360_1x_BB11_01_21879.mzXML|G83354_1x_BD10_01_21888.mzXML|G83355_1x_BE10_01_21894.mzXML|G83357_1x_BG10_01_21906.mzXML|G83447_1x_BC12_01_21886.mzXML|G83347_1x_BE9_01_21892.mzXML|G83350_1x_BH9_01_21909.mzXML|G83449_1x_BD12_01_21891.mzXML	8	5389	89	13	763.519	0	763.519	94805
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5390&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	255.83100000000002	0.7819999999999965	N/A	N/A	11712.SUBJECT16.MBM.1289.mzXML|11712.SUBJECT51.MBM.1322.mzXML	2	5390	-1	2	764.17	0	764.17	4608
 	G1	0	3	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5391&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=151&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	254.21	0.7105547128828311	N/A	N/A	11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT51.MBM.1322.mzXML|11712.SUBJECT41.MBM.1308.mzXML	3	5391	151	3	764.172	0	764.172	14319
 	G1,G2	1	1	19	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5394&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=209&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	560.14415	39.82641691173712	N/A	N/A	11712.SUBJECT52.DBM.1323.mzXML|G83370_1x_BG11_01_21907.mzXML|G83444_1x_BB12_01_21880.mzXML|G83364_1x_BF11_01_21903.mzXML|G83363_1x_BE11_01_21895.mzXML|G83358_1x_BH10_01_21910.mzXML|G000073462_170522183406.mzXML	7	5394	209	20	764.52	0	764.52	2.37886e+06
 	G1	1	3	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5395&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	137.512	0.6607531056806801	N/A	N/A	11712.SUBJECT55.MBM.1329.mzXML|11712.SUBJECT56.MBM.1332.mzXML	2	5395	-1	3	765.33	0	765.33	76939
 	G1,G2	1	25	8	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5398&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=209&task=f19d5ba59d7646349f767d27a75875ab&show=true	Spectral Match to 1,2-Di-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine from NIST14	0.723743	7.80327	0.00598145	538.3791212121212	19.6019607828085	N/A	CCMSLIB00003135351	11712.SUBJECT11.DBM.1283.mzXML|11712.SUBJECT31.MBM.1301.mzXML|11712.SUBJECT4.MBM.1349.mzXML|11712.SUBJECT36.MBM.1303.mzXML|G83354_1x_BD10_01_21888.mzXML|11712.SUBJECT44.DBM.1311.mzXML|11712.SUBJECT50.MBM.1321.mzXML|11712.SUBJECT47.DBM.1316.mzXML|11712.SUBJECT53.DBM.1325.mzXML|11712.SUBJECT45.MBM.1314.mzXML|11712.SUBJECT37.MBM.1305.mzXML|11712.SUBJECT27.DBM.1297.mzXML|11712.SUBJECT16.DBM.1288.mzXML|11712.SUBJECT31.DBM.1300.mzXML	14	5398	209	33	766.537	0	766.537	28758
 	G2	0	0	4	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5401&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=336&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	358.4425	0.5957841471539845	N/A	N/A	G83349_1x_BG9_01_21904.mzXML|G83348_1x_BF9_01_21898.mzXML|G83351_1x_BA10_01_21543.mzXML	3	5401	336	4	767.458	0	767.458	5197
 	G1,G2	0	9	9	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5402&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=-1&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	516.7615	15.122255171508723	N/A	N/A	G83359_1x_BA11_01_21544.mzXML|G83354_1x_BD10_01_21888.mzXML|G83355_1x_BE10_01_21894.mzXML|G83358_1x_BH10_01_21910.mzXML|11712.SUBJECT37.DBM.1304.mzXML|11712.SUBJECT56.MBM.1332.mzXML|11712.SUBJECT12.DBM.1285.mzXML|11712.SUBJECT55.MBM.1329.mzXML|G83449_1x_BD12_01_21891.mzXML|G83350_1x_BH9_01_21909.mzXML|11712.SUBJECT55.DBM.1330.mzXML	11	5402	-1	18	767.565	0	767.565	295412
 	G1	0	5	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5405&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=395&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	211.85399999999998	0.39621256921001535	N/A	N/A	11712.SUBJECT54.MBM.1328.mzXML|11712.SUBJECT6.MBM.1280.mzXML|11712.SUBJECT43.MBM.1310.mzXML|11712.SUBJECT41.MBM.1308.mzXML|11712.SUBJECT26.MBM.1295.mzXML	5	5405	395	5	767.941	0	767.941	43079
 	G1	0	2	0	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5407&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=8&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	301.005	0.8009999999999877	N/A	N/A	11712.SUBJECT43.MBM.1310.mzXML	1	5407	8	2	768.185	0	768.185	158744
 	G2	0	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5408&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=229&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	182.387	8.423000000000002	N/A	N/A	G000073460_170522180710.mzXML	1	5408	229	2	1535.76	2	768.378	5.21949e+06
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5414&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=16&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	532.1895	6.1825000000000045	N/A	N/A	G000073462_170522183406.mzXML	1	5414	16	2	768.553	1	768.553	377568
 	G2	1	0	2	0	0	0	0	https://gnps.ucsd.edu//ProteoSAFe/result.jsp?task=f19d5ba59d7646349f767d27a75875ab&view=cluster_details&protein=5415&show=true	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=209&task=f19d5ba59d7646349f767d27a75875ab&show=true	N/A	N/A	N/A	N/A	611.0944999999999	0.9495000000000005	N/A	N/A	G83355_1x_BE10_01_21894.mzXML	1	5415	209	2	768.553	0	768.553	2160
